id,articleType_grouped,baseColour,gender,season,usage
2673,Handbags,Black,Women,Winter,Casual
2674,Tshirts,Black,Men,Summer,Casual
2675,Tshirts,Black,Men,Summer,Casual
2676,Tshirts,Black,Women,Winter,Casual
2678,Tshirts,Black,Men,Summer,Casual
2679,Tshirts,Black,Men,Summer,Casual
2680,Tshirts,Blue,Men,Summer,Casual
2681,Tshirts,Black,Men,Summer,Casual
2682,Tshirts,Navy Blue,Men,Summer,Casual
2683,Tshirts,Red,Men,Summer,Casual
2686,Tshirts,Black,Women,Summer,Casual
2687,Tshirts,Orange,Women,Summer,Casual
2688,Tshirts,Green,Women,Summer,Casual
2689,Tshirts,Purple,Women,Summer,Casual
2693,Shirts,Yellow,Boys,Summer,Casual
2695,Tshirts,White,Boys,Summer,Casual
2697,Dresses,Blue,Girls,Summer,Casual
2699,Dresses,Pink,Girls,Summer,Casual
2700,Tops,White,Girls,Summer,Casual
2701,Tops,Yellow,Girls,Summer,Casual
2702,Shirts,Blue,Girls,Summer,Casual
2703,Tops,Pink,Girls,Summer,Casual
2704,Dresses,White,Girls,Summer,Casual
2705,Dresses,Blue,Girls,Summer,Casual
2706,Tops,Pink,Girls,Summer,Casual
2708,Dresses,White,Girls,Summer,Casual
2710,Dresses,White,Girls,Summer,Casual
2711,Dresses,Pink,Girls,Summer,Casual
2714,Tshirts,Red,Boys,Summer,Casual
2715,Tops,Orange,Girls,Summer,Casual
2716,Tops,Red,Girls,Summer,Casual
2717,Tops,Blue,Girls,Summer,Casual
2719,Trousers,Blue,Boys,Summer,Casual
2720,Trousers,Blue,Boys,Summer,Casual
2724,Tshirts,White,Boys,Summer,Casual
2727,Tshirts,Yellow,Boys,Summer,Casual
2728,Tops,Pink,Girls,Summer,Casual
2730,Tops,Red,Girls,Summer,Casual
2738,Tshirts,White,Boys,Summer,Casual
2740,Tops,Blue,Girls,Summer,Casual
2741,Tops,Pink,Girls,Summer,Casual
2742,Tops,White,Girls,Summer,Casual
2743,Tshirts,White,Men,Summer,Casual
2744,Tops,Orange,Girls,Summer,Casual
2745,Tshirts,Black,Men,Summer,Casual
2746,Tshirts,Yellow,Boys,Summer,Casual
2747,Tshirts,White,Men,Summer,Casual
2749,Tshirts,Grey,Men,Summer,Casual
2750,Tshirts,Blue,Men,Summer,Casual
2751,Tshirts,Grey,Men,Summer,Casual
2753,Tshirts,Purple,Men,Summer,Casual
2755,Tshirts,Purple,Men,Summer,Casual
2757,Tshirts,Blue,Men,Summer,Casual
2760,Tshirts,Black,Men,Summer,Casual
2762,Tshirts,Black,Men,Summer,Casual
2766,Tshirts,Grey,Men,Summer,Casual
2778,Tshirts,Green,Men,Summer,Casual
2779,Tshirts,White,Men,Summer,Casual
2783,Tshirts,Red,Men,Summer,Casual
2784,Tshirts,Blue,Men,Summer,Casual
2787,Tshirts,Black,Men,Summer,Casual
2788,Tshirts,Yellow,Men,Summer,Casual
2801,Sandals,Black,Men,Fall,Casual
2803,Sandals,Beige,Men,Fall,Casual
2805,Sandals,Black,Men,Fall,Casual
2812,Casual Shoes,Black,Men,Fall,Casual
2820,Sandals,Black,Men,Summer,Formal
2821,Sandals,Brown,Men,Summer,Formal
2823,Formal Shoes,Black,Men,Summer,Formal
2824,Formal Shoes,Black,Men,Summer,Formal
2827,Formal Shoes,Black,Men,Winter,Formal
2828,Casual Shoes,Blue,Men,Summer,Casual
2831,Casual Shoes,Blue,Men,Summer,Casual
2833,Casual Shoes,Black,Men,Summer,Casual
2834,Formal Shoes,Black,Men,Summer,Formal
2835,Tshirts,Grey,Men,Summer,Casual
2836,Tshirts,Purple,Men,Summer,Casual
2837,Tshirts,Maroon,Men,Summer,Casual
2838,Tshirts,Blue,Men,Summer,Casual
2840,Tshirts,White,Men,Summer,Casual
2841,Tshirts,Grey,Men,Summer,Casual
2842,Tshirts,Grey,Men,Summer,Casual
2843,Tshirts,Pink,Men,Summer,Casual
2844,Tshirts,Navy Blue,Men,Summer,Casual
2846,Tshirts,Grey,Men,Summer,Casual
2847,Tshirts,Purple,Men,Summer,Casual
2849,Tshirts,Grey,Men,Summer,Casual
2850,Tshirts,Grey,Men,Summer,Casual
2851,Tshirts,Blue,Men,Summer,Casual
2852,Tshirts,Blue,Men,Summer,Casual
2854,Tshirts,Green,Men,Summer,Casual
2855,Tshirts,Black,Men,Summer,Casual
2857,Tshirts,Grey,Men,Summer,Casual
2858,Tshirts,Grey,Men,Summer,Casual
2859,Tshirts,Purple,Men,Summer,Casual
2861,Tshirts,Green,Men,Summer,Casual
2863,Tshirts,Green,Men,Summer,Casual
2865,Tshirts,Blue,Men,Summer,Casual
2866,Tshirts,Purple,Men,Summer,Casual
2867,Tshirts,Black,Men,Summer,Casual
2868,Tshirts,Red,Men,Summer,Casual
2869,Casual Shoes,White,Men,Fall,Casual
2870,Heels,Red,Women,Winter,Ethnic
2872,Heels,Brown,Women,Winter,Casual
2874,Heels,Black,Women,Winter,Casual
2876,Heels,Black,Women,Winter,Casual
2878,Heels,Brown,Women,Winter,Casual
2879,Heels,Blue,Women,Winter,Casual
2880,Heels,Grey,Women,Summer,Formal
2885,Heels,Beige,Women,Winter,Casual
2887,Heels,Beige,Women,Winter,Casual
2889,Heels,Brown,Women,Winter,Casual
2890,Heels,Brown,Women,Winter,Casual
2892,Heels,White,Women,Winter,Casual
2893,Heels,Brown,Women,Winter,Casual
2895,Heels,Blue,Women,Winter,Casual
2900,Heels,Silver,Women,Winter,Casual
2903,Heels,Brown,Women,Winter,Casual
2912,Heels,Gold,Women,Winter,Casual
2915,Tops,White,Women,Fall,Casual
2916,Tops,Yellow,Women,Fall,Casual
2918,Tshirts,Green,Men,Summer,Casual
2921,Tshirts,Multi,Women,Fall,Casual
2922,Tshirts,White,Men,Fall,Casual
2923,Tshirts,Green,Men,Fall,Casual
2928,Tshirts,White,Men,Fall,Casual
2931,Tshirts,White,Men,Fall,Casual
2934,Tshirts,Blue,Men,Fall,Casual
2936,Tshirts,Maroon,Women,Fall,Casual
2937,Tshirts,Peach,Women,Fall,Casual
2938,Tops,Multi,Women,Fall,Casual
2939,Tshirts,Blue,Women,Fall,Casual
2940,Tops,Maroon,Women,Fall,Casual
2944,Tshirts,White,Men,Fall,Casual
2947,Tops,Yellow,Women,Fall,Casual
2953,Capris,Yellow,Women,Fall,Casual
2964,Casual Shoes,White,Men,Fall,Casual
2965,Casual Shoes,White,Men,Fall,Casual
2966,Casual Shoes,Navy Blue,Men,Fall,Casual
2967,Sports Shoes,Black,Men,Fall,Sports
2969,Tshirts,Black,Men,Fall,Casual
2970,Tshirts,White,Men,Fall,Casual
2971,Tshirts,Black,Men,Fall,Casual
2972,Tshirts,White,Men,Fall,Casual
2974,Tshirts,Green,Women,Fall,Casual
2975,Tshirts,Blue,Men,Fall,Casual
2977,Tshirts,White,Women,Summer,Casual
2978,Tshirts,Pink,Women,Fall,Casual
2979,Tshirts,Black,Men,Fall,Casual
2981,Tshirts,Blue,Men,Fall,Casual
2982,Tops,White,Women,Fall,Casual
2984,Tshirts,Red,Men,Fall,Casual
2986,Tshirts,Green,Men,Fall,Casual
2987,Casual Shoes,Brown,Men,Summer,Casual
2994,Sandals,Black,Men,Fall,Casual
2996,Tshirts,Red,Men,Fall,Casual
3009,Shirts,Black,Men,Summer,Casual
3011,Shirts,White,Men,Summer,Casual
3012,Shirts,Green,Men,Summer,Casual
3013,Shirts,Grey,Men,Summer,Casual
3014,Tshirts,Purple,Men,Summer,Casual
3015,Tshirts,Pink,Men,Summer,Casual
3016,Tshirts,Beige,Men,Summer,Casual
3018,Tshirts,Black,Men,Summer,Casual
3019,Tshirts,White,Men,Summer,Casual
3020,Tshirts,Blue,Men,Summer,Casual
3021,Tshirts,Blue,Men,Summer,Casual
3023,Tshirts,Blue,Men,Summer,Casual
3027,Tshirts,Red,Women,Summer,Casual
3028,Tshirts,Black,Women,Summer,Casual
3029,Tshirts,Peach,Women,Summer,Casual
3042,Tshirts,Blue,Men,Fall,Sports
3044,Tshirts,Blue,Men,Summer,Casual
3045,Tshirts,Black,Men,Summer,Casual
3047,Tshirts,Blue,Men,Summer,Casual
3048,Tshirts,White,Men,Summer,Casual
3049,Tshirts,Black,Men,Summer,Casual
3050,Tshirts,White,Men,Summer,Casual
3051,Tshirts,Yellow,Men,Summer,Casual
3054,Tshirts,Blue,Men,Summer,Formal
3057,Tshirts,Green,Men,Summer,Casual
3058,Tshirts,Red,Men,Summer,Casual
3060,Tshirts,Beige,Men,Summer,Casual
3061,Tshirts,Yellow,Men,Summer,Casual
3062,Tshirts,Blue,Men,Summer,Casual
3063,Tshirts,Blue,Men,Summer,Casual
3064,Tshirts,Yellow,Men,Summer,Casual
3065,Tshirts,Black,Women,Summer,Casual
3067,Tshirts,Grey,Women,Summer,Casual
3070,Tshirts,Green,Women,Summer,Casual
3071,Tshirts,Blue,Women,Summer,Casual
3072,Tshirts,Purple,Women,Summer,Casual
3073,Tshirts,Tan,Women,Summer,Casual
3074,Tshirts,Yellow,Women,Summer,Casual
3077,Tshirts,Blue,Men,Summer,Casual
3078,Tshirts,Green,Men,Summer,Casual
3079,Tshirts,Pink,Men,Summer,Casual
3080,Tshirts,White,Men,Summer,Casual
3081,Tshirts,Grey,Men,Summer,Casual
3082,Tshirts,Navy Blue,Men,Summer,Casual
3085,Tshirts,Yellow,Men,Summer,Casual
3087,Tshirts,Navy Blue,Men,Summer,Casual
3089,Tshirts,Black,Men,Summer,Casual
3095,Tshirts,Red,Men,Summer,Casual
3096,Tshirts,White,Men,Summer,Casual
3100,Tshirts,Blue,Men,Summer,Casual
3101,Tshirts,Black,Men,Summer,Casual
3102,Tshirts,Grey,Men,Summer,Casual
3103,Tshirts,Navy Blue,Men,Summer,Casual
3104,Tshirts,Blue,Men,Summer,Casual
3105,Tshirts,Pink,Men,Summer,Casual
3107,Tshirts,Black,Men,Summer,Casual
3108,Tshirts,Black,Men,Summer,Casual
3110,Tshirts,Black,Men,Summer,Casual
3120,Tshirts,Blue,Men,Summer,Casual
3121,Tshirts,Green,Men,Summer,Casual
3122,Tshirts,Brown,Men,Summer,Casual
3123,Tshirts,Navy Blue,Men,Summer,Casual
3124,Tshirts,Blue,Men,Summer,Casual
3127,Tshirts,Green,Men,Summer,Casual
3129,Tshirts,Grey,Men,Summer,Casual
3130,Tshirts,Brown,Men,Summer,Casual
3131,Tshirts,Brown,Men,Fall,Casual
3132,Tshirts,Multi,Men,Fall,Casual
3135,Heels,Gold,Women,Winter,Casual
3136,Flats,Black,Women,Winter,Casual
3137,Heels,Brown,Women,Winter,Ethnic
3139,Heels,Brown,Women,Winter,Ethnic
3142,Tshirts,Black,Men,Summer,Casual
3150,Sports Shoes,Black,Men,Fall,Sports
3151,Sports Shoes,Blue,Men,Fall,Sports
3152,Sports Shoes,Grey,Men,Fall,Sports
3159,Sports Shoes,White,Men,Fall,Sports
3160,Sports Shoes,White,Men,Fall,Sports
3161,Sports Shoes,White,Men,Summer,Sports
3162,Sports Shoes,White,Women,Fall,Sports
3163,Sports Shoes,Grey,Women,Fall,Sports
3167,Sports Shoes,White,Women,Summer,Sports
3168,Sports Shoes,White,Men,Fall,Sports
3170,Sports Shoes,White,Women,Summer,Sports
3175,Sports Shoes,Black,Men,Fall,Sports
3177,Sports Shoes,White,Women,Summer,Sports
3178,Sports Shoes,White,Women,Summer,Sports
3181,Sports Shoes,Grey,Men,Fall,Sports
3183,Sports Shoes,Grey,Women,Summer,Sports
3186,Sports Shoes,White,Men,Summer,Sports
3187,Sports Shoes,White,Men,Fall,Sports
3192,Tshirts,Black,Men,Summer,Casual
3193,Tshirts,Beige,Men,Summer,Casual
3197,Tshirts,Maroon,Men,Summer,Casual
3198,Tshirts,Cream,Men,Summer,Casual
3199,Tshirts,Grey,Men,Summer,Casual
3202,Tshirts,Blue,Men,Summer,Casual
3203,Tshirts,Red,Men,Summer,Casual
3204,Tshirts,Blue,Men,Summer,Casual
3208,Tshirts,Blue,Women,Summer,Casual
3210,Tshirts,Red,Women,Summer,Casual
3211,Tshirts,Yellow,Women,Summer,Casual
3214,Flip Flops,Blue,Men,Fall,Sports
3215,Sports Shoes,White,Men,Fall,Sports
3216,Sandals,Brown,Men,Fall,Casual
3217,Tshirts,Blue,Men,Summer,Casual
3218,Casual Shoes,Black,Men,Fall,Casual
3219,Sports Shoes,Black,Men,Fall,Sports
3220,Sports Shoes,Black,Men,Fall,Sports
3221,Sports Shoes,White,Men,Fall,Sports
3225,Casual Shoes,Black,Men,Fall,Casual
3226,Sports Shoes,Black,Men,Fall,Sports
3227,Sports Shoes,Grey,Men,Fall,Sports
3229,Sports Shoes,Black,Men,Fall,Sports
3230,Casual Shoes,White,Men,Fall,Casual
3232,Sports Shoes,Black,Men,Fall,Sports
3236,Casual Shoes,Red,Women,Fall,Casual
3237,Sports Shoes,White,Women,Fall,Sports
3238,Sports Shoes,Black,Men,Fall,Sports
3239,Sports Shoes,White,Men,Fall,Sports
3240,Sports Shoes,Red,Men,Fall,Sports
3241,Sports Shoes,Black,Men,Fall,Sports
3242,Sports Shoes,White,Men,Fall,Sports
3243,Sports Shoes,Black,Men,Fall,Sports
3246,Casual Shoes,Brown,Men,Fall,Casual
3247,Casual Shoes,Black,Men,Fall,Casual
3248,Sports Shoes,Black,Men,Fall,Sports
3249,Casual Shoes,Black,Women,Fall,Casual
3252,Sports Shoes,Black,Men,Fall,Sports
3254,Casual Shoes,White,Women,Fall,Casual
3255,Flats,Black,Women,Fall,Casual
3256,Casual Shoes,Black,Men,Fall,Casual
3257,Sports Shoes,White,Men,Fall,Sports
3258,Casual Shoes,White,Men,Fall,Casual
3259,Casual Shoes,White,Men,Fall,Casual
3260,Tshirts,White,Men,Summer,Casual
3262,Tshirts,White,Men,Summer,Casual
3263,Tshirts,Yellow,Men,Summer,Casual
3264,Tshirts,Green,Men,Summer,Casual
3265,Tshirts,Blue,Men,Summer,Casual
3266,Tshirts,Red,Men,Summer,Casual
3267,Tshirts,Green,Men,Summer,Casual
3268,Tshirts,Grey,Men,Summer,Casual
3269,Tshirts,Red,Men,Summer,Casual
3270,Tshirts,Navy Blue,Men,Summer,Casual
3271,Tshirts,Red,Men,Summer,Casual
3274,Tshirts,Brown,Men,Summer,Casual
3275,Tshirts,White,Men,Summer,Casual
3276,Tshirts,Brown,Men,Summer,Casual
3278,Tshirts,White,Men,Summer,Casual
3279,Tshirts,Grey,Men,Summer,Casual
3280,Tshirts,Purple,Men,Summer,Casual
3281,Tshirts,White,Men,Summer,Casual
3282,Tshirts,Purple,Men,Summer,Casual
3283,Tshirts,Black,Men,Summer,Casual
3285,Tshirts,Yellow,Men,Summer,Casual
3286,Tshirts,Black,Men,Summer,Casual
3287,Tshirts,Blue,Men,Summer,Casual
3288,Tshirts,Navy Blue,Men,Summer,Casual
3289,Tshirts,White,Men,Summer,Casual
3290,Tshirts,Blue,Men,Summer,Casual
3291,Tshirts,Brown,Men,Summer,Casual
3292,Tshirts,Blue,Men,Summer,Casual
3295,Sports Shoes,White,Men,Spring,Sports
3297,Sports Shoes,Silver,Men,Spring,Sports
3298,Sports Shoes,White,Women,Spring,Sports
3299,Sports Shoes,White,Men,Spring,Sports
3300,Sports Shoes,Black,Men,Spring,Sports
3301,Sports Shoes,White,Women,Spring,Sports
3302,Sports Shoes,White,Men,Spring,Sports
3303,Sports Shoes,White,Men,Spring,Sports
3304,Sports Shoes,White,Women,Spring,Sports
3306,Sports Shoes,White,Men,Spring,Sports
3307,Sports Shoes,Black,Men,Spring,Sports
3308,Sports Shoes,White,Men,Spring,Sports
3309,Sports Shoes,White,Men,Spring,Sports
3310,Sports Shoes,White,Women,Spring,Sports
3311,Sports Shoes,Silver,Women,Spring,Sports
3312,Sports Shoes,Black,Men,Spring,Sports
3313,Tshirts,Blue,Men,Summer,Sports
3314,Tshirts,Brown,Men,Summer,Casual
3315,Tshirts,Brown,Men,Summer,Casual
3317,Tshirts,Yellow,Men,Summer,Sports
3318,Tshirts,Yellow,Men,Summer,Sports
3319,Tshirts,Yellow,Men,Summer,Sports
3320,Tshirts,Blue,Men,Summer,Sports
3321,Tshirts,Blue,Men,Summer,Sports
3322,Tshirts,Blue,Boys,Summer,Sports
3327,Tshirts,Red,Men,Summer,Sports
3329,Tshirts,Red,Men,Summer,Sports
3332,Tshirts,Red,Boys,Summer,Sports
3334,Backpacks,Blue,Unisex,Summer,Sports
3335,Caps,Blue,Unisex,Summer,Sports
3336,Tshirts,Blue,Men,Fall,Sports
3337,Tshirts,Black,Men,Summer,Casual
3338,Tshirts,White,Men,Summer,Sports
3339,Tshirts,White,Men,Summer,Casual
3340,Caps,Blue,Men,Fall,Sports
3341,Tshirts,Blue,Men,Summer,Sports
3342,Tshirts,Black,Men,Summer,Casual
3343,Tshirts,Yellow,Men,Summer,Casual
3345,Tshirts,White,Men,Summer,Casual
3346,Tshirts,Black,Men,Summer,Casual
3347,Tshirts,Yellow,Men,Summer,Casual
3348,Tshirts,Black,Men,Summer,Casual
3349,Tshirts,Navy Blue,Men,Summer,Casual
3350,Tshirts,Blue,Men,Summer,Casual
3353,Tshirts,Blue,Men,Summer,Casual
3355,Tshirts,Black,Men,Summer,Casual
3356,Tshirts,Black,Men,Summer,Casual
3358,Tshirts,White,Men,Summer,Casual
3359,Tshirts,Black,Men,Summer,Casual
3360,Tshirts,Blue,Men,Summer,Casual
3363,Tshirts,Black,Women,Summer,Casual
3364,Tshirts,Blue,Men,Summer,Casual
3365,Tshirts,Black,Men,Summer,Casual
3366,Sports Shoes,White,Men,Spring,Sports
3370,Sports Shoes,Grey,Women,Spring,Sports
3372,Sports Shoes,Grey,Men,Spring,Sports
3373,Sports Shoes,Silver,Women,Spring,Sports
3374,Sports Shoes,Silver,Women,Spring,Sports
3376,Sports Shoes,Black,Women,Spring,Sports
3378,Casual Shoes,Silver,Men,Fall,Casual
3381,Handbags,Brown,Women,Winter,Casual
3382,Handbags,Brown,Women,Winter,Casual
3384,Handbags,Black,Women,Winter,Casual
3385,Handbags,Brown,Women,Winter,Casual
3386,Handbags,Blue,Women,Winter,Casual
3387,Handbags,Black,Women,Winter,Casual
3389,Handbags,Beige,Women,Winter,Casual
3393,Handbags,Green,Women,Winter,Casual
3395,Handbags,Red,Women,Winter,Casual
3396,Handbags,Blue,Women,Winter,Casual
3397,Handbags,Green,Women,Winter,Casual
3398,Handbags,Black,Women,Winter,Casual
3399,Handbags,Yellow,Women,Winter,Casual
3401,Handbags,Black,Women,Winter,Casual
3402,Handbags,Yellow,Women,Winter,Casual
3404,Handbags,Red,Women,Winter,Casual
3405,Handbags,Blue,Women,Winter,Casual
3410,Tshirts,White,Men,Summer,Casual
3411,Tshirts,Black,Women,Summer,Casual
3412,Tshirts,Yellow,Men,Summer,Casual
3413,Tshirts,White,Men,Summer,Casual
3414,Tshirts,Blue,Men,Summer,Casual
3415,Tshirts,White,Men,Summer,Casual
3416,Tshirts,Blue,Men,Summer,Casual
3418,Tshirts,Black,Men,Summer,Casual
3421,Tshirts,White,Men,Summer,Casual
3422,Tshirts,Black,Men,Summer,Casual
3423,Tshirts,Black,Women,Summer,Casual
3424,Tshirts,Black,Men,Summer,Casual
3425,Tshirts,Navy Blue,Men,Summer,Casual
3426,Tshirts,Black,Men,Summer,Casual
3427,Tshirts,Black,Men,Summer,Casual
3428,Tshirts,Black,Men,Summer,Casual
3429,Tshirts,Black,Men,Summer,Casual
3432,Tshirts,Black,Men,Summer,Casual
3439,Tshirts,Blue,Men,Summer,Sports
3440,Tshirts,Blue,Men,Summer,Sports
3442,Tshirts,Blue,Unisex,Summer,Sports
3445,Tshirts,Black,Women,Summer,Sports
3446,Tshirts,Black,Men,Summer,Sports
3448,Tshirts,Black,Men,Summer,Sports
3449,Caps,Black,Unisex,Summer,Sports
3450,Caps,Blue,Unisex,Summer,Sports
3451,Tshirts,White,Men,Fall,Sports
3452,Sports Shoes,Black,Men,Summer,Sports
3454,Sports Shoes,White,Men,Summer,Sports
3455,Sports Shoes,White,Men,Summer,Sports
3457,Sports Shoes,White,Men,Summer,Sports
3458,Sports Shoes,White,Men,Summer,Sports
3459,Sports Shoes,White,Men,Summer,Sports
3460,Sports Shoes,White,Men,Summer,Sports
3461,Sports Shoes,White,Men,Summer,Sports
3462,Sports Shoes,Silver,Men,Summer,Sports
3463,Sports Shoes,White,Women,Summer,Sports
3465,Apparel Set,Black,Unisex,Fall,Sports
3466,Sports Shoes,White,Women,Summer,Sports
3467,Casual Shoes,White,Women,Summer,Casual
3468,Socks,Purple,Women,Fall,Sports
3469,Headwear,Black,Unisex,Fall,Sports
3470,Backpacks,Navy Blue,Unisex,Spring,Sports
3472,Accessories,Black,Men,Fall,Casual
3473,Accessories,Black,Men,Fall,Casual
3474,Backpacks,Navy Blue,Men,Summer,Sports
3475,Backpacks,Black,Men,Winter,Sports
3476,Tshirts,Blue,Men,Fall,Sports
3478,Tshirts,White,Men,Fall,Sports
3479,Tshirts,Black,Men,Fall,Sports
3481,Track Pants,Black,Men,Fall,Sports
3482,Track Pants,Blue,Men,Summer,Sports
3483,Capris,Black,Women,Fall,Casual
3484,Capris,Brown,Women,Fall,Sports
3485,Tshirts,Black,Men,Fall,Sports
3486,Tshirts,White,Men,Fall,Sports
3487,Flats,Black,Women,Fall,Casual
3488,Casual Shoes,Black,Men,Fall,Casual
3489,Casual Shoes,Blue,Men,Summer,Casual
3490,Sports Sandals,Blue,Women,Spring,Sports
3491,Sandals,Black,Men,Fall,Casual
3492,Sports Shoes,Red,Women,Fall,Sports
3495,Tshirts,White,Women,Fall,Sports
3496,Sports Shoes,Black,Men,Summer,Sports
3497,Casual Shoes,Blue,Women,Summer,Casual
3498,Casual Shoes,Blue,Women,Fall,Casual
3500,Casual Shoes,Brown,Men,Summer,Casual
3501,Sports Shoes,Black,Men,Summer,Sports
3502,Tshirts,Black,Women,Fall,Sports
3503,Sports Sandals,Navy Blue,Men,Spring,Casual
3506,Casual Shoes,White,Women,Fall,Casual
3509,Sandals,Blue,Men,Fall,Casual
3510,Capris,Black,Women,Fall,Sports
3511,Track Pants,Blue,Men,Fall,Sports
3516,Tshirts,White,Women,Summer,Casual
3517,Tshirts,Yellow,Men,Summer,Casual
3518,Tshirts,Navy Blue,Men,Summer,Casual
3519,Tshirts,White,Men,Summer,Casual
3520,Tshirts,Black,Men,Summer,Casual
3521,Tshirts,Navy Blue,Men,Summer,Casual
3522,Tshirts,Black,Women,Summer,Casual
3523,Tshirts,Navy Blue,Men,Summer,Casual
3525,Tshirts,Black,Men,Summer,Casual
3526,Tshirts,Black,Women,Summer,Casual
3527,Tshirts,Black,Men,Summer,Casual
3528,Tshirts,Black,Women,Summer,Casual
3529,Tshirts,Navy Blue,Men,Summer,Casual
3531,Tshirts,Navy Blue,Men,Summer,Casual
3532,Tshirts,Black,Women,Summer,Casual
3533,Tshirts,Navy Blue,Men,Summer,Casual
3535,Tshirts,Navy Blue,Men,Summer,Casual
3536,Tshirts,Black,Women,Summer,Casual
3537,Tshirts,Black,Women,Summer,Casual
3538,Tshirts,Black,Men,Summer,Casual
3539,Tshirts,Black,Men,Summer,Casual
3540,Tshirts,Black,Men,Summer,Casual
3543,Tshirts,White,Men,Summer,Casual
3545,Casual Shoes,Grey,Men,Winter,Casual
3547,Casual Shoes,Black,Men,Winter,Casual
3549,Casual Shoes,White,Men,Winter,Casual
3551,Casual Shoes,Brown,Men,Winter,Casual
3552,Casual Shoes,Brown,Men,Winter,Casual
3553,Casual Shoes,Brown,Men,Winter,Casual
3556,Casual Shoes,Brown,Men,Winter,Casual
3557,Casual Shoes,Black,Men,Winter,Casual
3558,Casual Shoes,Brown,Men,Winter,Casual
3559,Casual Shoes,Brown,Men,Winter,Casual
3560,Casual Shoes,White,Men,Winter,Casual
3561,Casual Shoes,Black,Men,Winter,Casual
3563,Casual Shoes,Black,Men,Winter,Casual
3564,Casual Shoes,Brown,Men,Winter,Casual
3565,Casual Shoes,Brown,Men,Summer,Casual
3567,Sports Shoes,Silver,Men,Summer,Sports
3569,Sandals,Brown,Men,Summer,Casual
3570,Casual Shoes,Black,Men,Summer,Casual
3571,Tshirts,Blue,Women,Summer,Casual
3572,Tshirts,Grey,Men,Summer,Casual
3573,Tshirts,Purple,Women,Summer,Casual
3574,Casual Shoes,Black,Women,Summer,Casual
3575,Flats,Grey,Women,Summer,Casual
3576,Flats,Grey,Women,Summer,Casual
3578,Sports Sandals,Black,Men,Summer,Casual
3581,Sandals,Black,Men,Fall,Casual
3582,Flip Flops,Black,Men,Fall,Casual
3583,Sandals,Blue,Men,Summer,Casual
3584,Tshirts,Blue,Men,Winter,Sports
3585,Casual Shoes,Black,Men,Summer,Casual
3586,Casual Shoes,Black,Men,Summer,Casual
3587,Casual Shoes,Red,Unisex,Fall,Casual
3588,Casual Shoes,Red,Unisex,Summer,Casual
3590,Casual Shoes,Black,Men,Summer,Casual
3591,Casual Shoes,Yellow,Unisex,Summer,Casual
3592,Casual Shoes,Blue,Men,Summer,Casual
3593,Casual Shoes,Black,Unisex,Summer,Casual
3594,Casual Shoes,White,Men,Summer,Casual
3595,Casual Shoes,Red,Men,Summer,Casual
3599,Tshirts,Blue,Women,Summer,Sports
3600,Tshirts,Blue,Men,Summer,Sports
3602,Tshirts,Blue,Men,Summer,Sports
3604,Casual Shoes,Green,Men,Summer,Casual
3607,Casual Shoes,Black,Men,Summer,Casual
3608,Casual Shoes,Red,Unisex,Summer,Casual
3609,Casual Shoes,Blue,Men,Summer,Casual
3610,Casual Shoes,Green,Unisex,Summer,Casual
3612,Tshirts,Grey,Men,Summer,Sports
3614,Tshirts,Blue,Men,Summer,Sports
3615,Caps,Blue,Unisex,Summer,Sports
3616,Shirts,Black,Men,Summer,Casual
3619,Flip Flops,Blue,Men,Summer,Casual
3620,Flip Flops,Green,Women,Summer,Casual
3621,Flip Flops,Black,Men,Summer,Casual
3622,Flip Flops,Black,Unisex,Summer,Casual
3623,Flip Flops,Black,Men,Summer,Casual
3624,Sandals,Black,Men,Summer,Casual
3625,Flip Flops,Black,Unisex,Summer,Casual
3626,Flip Flops,Red,Unisex,Summer,Casual
3627,Sandals,Black,Men,Summer,Casual
3628,Sandals,Grey,Men,Winter,Casual
3629,Flip Flops,White,Unisex,Summer,Casual
3630,Flip Flops,Black,Men,Summer,Casual
3633,Sandals,Black,Men,Summer,Casual
3634,Sandals,Blue,Men,Winter,Casual
3637,Casual Shoes,Black,Men,Summer,Casual
3638,Casual Shoes,White,Men,Summer,Casual
3639,Casual Shoes,White,Men,Winter,Casual
3640,Casual Shoes,Black,Men,Summer,Casual
3641,Casual Shoes,White,Men,Summer,Casual
3642,Casual Shoes,Black,Men,Summer,Casual
3646,Casual Shoes,Black,Men,Summer,Casual
3647,Casual Shoes,White,Men,Summer,Casual
3648,Casual Shoes,White,Men,Summer,Casual
3649,Casual Shoes,Black,Men,Fall,Casual
3650,Sports Shoes,White,Men,Summer,Sports
3651,Sports Shoes,Black,Men,Summer,Sports
3652,Sports Shoes,Black,Men,Summer,Sports
3655,Casual Shoes,Black,Men,Summer,Casual
3657,Casual Shoes,Red,Men,Summer,Casual
3659,Casual Shoes,White,Men,Summer,Casual
3661,Sports Shoes,White,Men,Summer,Sports
3662,Sports Shoes,Black,Men,Fall,Sports
3663,Sports Shoes,Black,Men,Summer,Sports
3664,Sports Shoes,White,Men,Summer,Sports
3665,Sports Shoes,White,Men,Summer,Sports
3666,Sports Shoes,Black,Men,Summer,Sports
3667,Sports Shoes,Grey,Men,Summer,Sports
3669,Casual Shoes,Black,Men,Summer,Casual
3670,Casual Shoes,White,Men,Summer,Casual
3671,Sports Shoes,Silver,Men,Summer,Sports
3673,Sports Shoes,White,Men,Summer,Sports
