id,dup_group,articleType_grouped,baseColour,gender,season,usage
2502,2502,Casual Shoes,Black,Men,Fall,Casual
2503,2503,Casual Shoes,Brown,Men,Fall,Casual
2504,2504,Casual Shoes,White,Men,Fall,Casual
2505,2505,Casual Shoes,Black,Men,Fall,Casual
2506,2506,Casual Shoes,Brown,Men,Fall,Casual
2507,2507,Casual Shoes,White,Men,Fall,Casual
2508,2508,Casual Shoes,Brown,Men,Fall,Casual
2509,2509,Casual Shoes,Grey,Men,Fall,Casual
2510,2510,Casual Shoes,Black,Men,Fall,Casual
2540,2540,Casual Shoes,Blue,Men,Fall,Casual
2541,2541,Casual Shoes,White,Men,Summer,Casual
2542,2542,Flip Flops,Black,Men,Summer,Casual
2543,2543,Flip Flops,Green,Men,Fall,Casual
2545,2545,Flip Flops,Red,Men,Summer,Casual
2546,2546,Flip Flops,Black,Men,Fall,Casual
2547,2547,Flip Flops,Green,Men,Summer,Casual
2548,2548,Flip Flops,Navy Blue,Men,Fall,Casual
2549,2549,Flip Flops,Red,Men,Summer,Casual
2550,2550,Flip Flops,Black,Men,Fall,Casual
2551,2551,Flip Flops,Green,Men,Summer,Casual
2552,2552,Flip Flops,Blue,Men,Fall,Casual
2553,2553,Flip Flops,Red,Men,Summer,Casual
2554,2554,Tshirts,White,Women,Summer,Casual
2556,2556,Tshirts,Black,Men,Fall,Casual
2557,2557,Tshirts,Black,Women,Summer,Casual
2558,2558,Track Pants,Black,Women,Summer,Casual
2559,2559,Tshirts,Black,Men,Fall,Casual
2564,2564,Tops,Black,Women,Summer,Casual
2572,2572,Track Pants,Navy Blue,Women,Summer,Casual
2577,2577,Tops,White,Women,Summer,Casual
2578,2578,Capris,White,Women,Summer,Casual
2579,2579,Shorts,Blue,Women,Summer,Sports
2580,2580,Capris,Black,Women,Summer,Sports
2582,2582,Caps,Red,Unisex,Summer,Casual
2584,2584,Track Pants,Black,Unisex,Fall,Sports
2585,2585,Caps,Black,Unisex,Summer,Casual
2586,2586,Tshirts,Pink,Women,Fall,Casual
2587,2587,Tshirts,Blue,Women,Summer,Casual
2588,2588,Tshirts,Black,Men,Summer,Casual
2589,2589,Caps,Maroon,Women,Summer,Casual
2590,2590,Capris,Navy Blue,Women,Summer,Casual
2591,2591,Tops,Black,Women,Summer,Casual
2601,2601,Tshirts,Red,Men,Fall,Sports
2603,2603,Tshirts,Black,Men,Summer,Casual
2604,2604,Tshirts,Maroon,Women,Fall,Sports
2605,2605,Tshirts,White,Women,Fall,Sports
2606,2606,Tshirts,Black,Men,Fall,Sports
2607,2607,Tshirts,Black,Men,Fall,Sports
2608,2608,Heels,Black,Women,Winter,Casual
2609,2609,Flats,Silver,Women,Fall,Casual
2610,2610,Heels,Black,Women,Winter,Casual
2611,2611,Heels,Gold,Women,Winter,Casual
2613,2613,Flats,Silver,Women,Fall,Casual
2614,2614,Flats,Beige,Women,Fall,Casual
2615,2615,Tshirts,Blue,Men,Fall,Sports
2616,2616,Flats,Gold,Women,Fall,Sports
2617,2617,Tshirts,Red,Men,Summer,Sports
2618,2618,Flats,Silver,Women,Spring,Casual
2619,2619,Tshirts,White,Men,Fall,Sports
2620,2620,Tshirts,Blue,Men,Fall,Sports
2621,2621,Tshirts,Blue,Men,Fall,Sports
2622,2622,Tshirts,Blue,Men,Fall,Sports
2624,2624,Heels,Black,Women,Winter,Casual
2625,2625,Flats,Gold,Women,Fall,Casual
2626,2626,Flats,Red,Women,Fall,Casual
2627,2627,Flats,Silver,Women,Fall,Casual
2629,2629,Flats,Black,Women,Fall,Casual
2630,2630,Flats,Red,Women,Fall,Casual
2631,2631,Flats,White,Women,Winter,Casual
2632,2632,Flats,Pink,Women,Fall,Casual
2633,2633,Heels,Black,Men,Summer,Smart Casual
2635,2635,Sandals,White,Men,Fall,Sports
2637,2637,Formal Shoes,Black,Men,Winter,Formal
2639,2639,Formal Shoes,Brown,Men,Fall,Formal
2641,2641,Casual Shoes,Brown,Men,Fall,Casual
2642,2642,Formal Shoes,Black,Men,Fall,Formal
2644,2644,Handbags,Red,Women,Winter,Casual
2645,2645,Handbags,Pink,Women,Winter,Casual
2651,2651,Handbags,White,Women,Winter,Casual
2653,2653,Handbags,Grey,Women,Winter,Casual
2655,2655,Handbags,Brown,Women,Winter,Casual
2656,2656,Handbags,Silver,Women,Winter,Casual
2657,2657,Handbags,Pink,Women,Winter,Casual
2659,2659,Handbags,Brown,Women,Winter,Casual
2662,2662,Handbags,Brown,Women,Winter,Casual
2663,2663,Handbags,Brown,Women,Winter,Casual
2664,2664,Handbags,Brown,Women,Winter,Casual
2665,2665,Handbags,Grey,Women,Winter,Casual
2666,2666,Handbags,Grey,Women,Winter,Casual
2667,2667,Handbags,Black,Women,Winter,Casual
2668,2668,Handbags,Purple,Women,Winter,Casual
2669,2669,Handbags,Brown,Women,Winter,Casual
2670,2670,Handbags,Yellow,Women,Winter,Casual
2673,2673,Handbags,Black,Women,Winter,Casual
2674,2674,Tshirts,Black,Men,Summer,Casual
2675,2675,Tshirts,Black,Men,Summer,Casual
2676,2676,Tshirts,Black,Women,Winter,Casual
2677,2677,Tshirts,Green,Men,Summer,Casual
2679,2679,Tshirts,Black,Men,Summer,Casual
2680,2680,Tshirts,Blue,Men,Summer,Casual
2681,2681,Tshirts,Black,Men,Summer,Casual
2682,2682,Tshirts,Navy Blue,Men,Summer,Casual
2683,2683,Tshirts,Red,Men,Summer,Casual
2684,2684,Tshirts,Purple,Men,Summer,Casual
2685,2685,Tshirts,Black,Women,Summer,Casual
2686,2686,Tshirts,Black,Women,Summer,Casual
2687,2687,Tshirts,Orange,Women,Summer,Casual
2688,2688,Tshirts,Green,Women,Summer,Casual
2689,2689,Tshirts,Purple,Women,Summer,Casual
2691,2691,Shorts,Blue,Boys,Summer,Casual
2693,2693,Shirts,Yellow,Boys,Summer,Casual
2695,2695,Tshirts,White,Boys,Summer,Casual
2697,2697,Dresses,Blue,Girls,Summer,Casual
2699,2699,Dresses,Pink,Girls,Summer,Casual
2700,2700,Tops,White,Girls,Summer,Casual
2701,2701,Tops,Yellow,Girls,Summer,Casual
2705,2705,Dresses,Blue,Girls,Summer,Casual
2706,2706,Tops,Pink,Girls,Summer,Casual
2707,2707,Dresses,Pink,Girls,Summer,Casual
2708,2708,Dresses,White,Girls,Summer,Casual
2710,2710,Dresses,White,Girls,Summer,Casual
2712,2712,Dresses,Blue,Girls,Summer,Casual
2714,2714,Tshirts,Red,Boys,Summer,Casual
2715,2715,Tops,Orange,Girls,Summer,Casual
2716,2716,Tops,Red,Girls,Summer,Casual
2717,2717,Tops,Blue,Girls,Summer,Casual
2718,2718,Tops,Red,Girls,Summer,Casual
2720,2720,Trousers,Blue,Boys,Summer,Casual
2722,2722,Shorts,Blue,Boys,Summer,Casual
2724,2724,Tshirts,White,Boys,Summer,Casual
2727,2727,Tshirts,Yellow,Boys,Summer,Casual
2728,2728,Tops,Pink,Girls,Summer,Casual
2730,2730,Tops,Red,Girls,Summer,Casual
2732,2732,Tops,White,Girls,Summer,Casual
2737,2737,Tops,Red,Girls,Summer,Casual
2738,2738,Tshirts,White,Boys,Summer,Casual
2740,2740,Tops,Blue,Girls,Summer,Casual
2741,2741,Tops,Pink,Girls,Summer,Casual
2742,2742,Tops,White,Girls,Summer,Casual
2743,2743,Tshirts,White,Men,Summer,Casual
2744,2744,Tops,Orange,Girls,Summer,Casual
2745,2745,Tshirts,Black,Men,Summer,Casual
2746,2746,Tshirts,Yellow,Boys,Summer,Casual
2747,2747,Tshirts,White,Men,Summer,Casual
2748,2748,Tshirts,Grey,Men,Summer,Casual
2749,2749,Tshirts,Grey,Men,Summer,Casual
2750,2750,Tshirts,Blue,Men,Summer,Casual
2751,2751,Tshirts,Grey,Men,Summer,Casual
2755,2755,Tshirts,Purple,Men,Summer,Casual
2757,2757,Tshirts,Blue,Men,Summer,Casual
2760,2760,Tshirts,Black,Men,Summer,Casual
2762,2762,Tshirts,Black,Men,Summer,Casual
2766,2766,Tshirts,Grey,Men,Summer,Casual
2778,2778,Tshirts,Green,Men,Summer,Casual
2779,2779,Tshirts,White,Men,Summer,Casual
2780,2780,Tshirts,Blue,Men,Winter,Casual
2781,2781,Tshirts,Purple,Men,Summer,Casual
2782,2782,Tshirts,Black,Men,Summer,Casual
2784,2784,Tshirts,Blue,Men,Summer,Casual
2785,2785,Tshirts,Black,Men,Summer,Casual
2786,2786,Tshirts,White,Men,Summer,Casual
2800,2800,Casual Shoes,Brown,Men,Fall,Casual
2801,2801,Sandals,Black,Men,Fall,Casual
2803,2803,Sandals,Beige,Men,Fall,Casual
2805,2805,Sandals,Black,Men,Fall,Casual
2807,2807,Casual Shoes,Brown,Men,Fall,Casual
2809,2809,Casual Shoes,Black,Men,Fall,Casual
2812,2812,Casual Shoes,Black,Men,Fall,Casual
2814,2814,Casual Shoes,White,Men,Fall,Casual
2817,2817,Casual Shoes,Black,Men,Summer,Casual
2820,2820,Sandals,Black,Men,Summer,Formal
2821,2821,Sandals,Brown,Men,Summer,Formal
2822,2822,Casual Shoes,Black,Men,Summer,Casual
2824,2824,Formal Shoes,Black,Men,Summer,Formal
2825,2825,Formal Shoes,Black,Men,Summer,Formal
2827,2827,Formal Shoes,Black,Men,Winter,Formal
2828,2828,Casual Shoes,Blue,Men,Summer,Casual
2830,2830,Casual Shoes,Black,Men,Summer,Casual
2831,2831,Casual Shoes,Blue,Men,Summer,Casual
2832,2832,Casual Shoes,Maroon,Men,Summer,Casual
2833,2833,Casual Shoes,Black,Men,Summer,Casual
2834,2834,Formal Shoes,Black,Men,Summer,Formal
2835,2835,Tshirts,Grey,Men,Summer,Casual
2836,2836,Tshirts,Purple,Men,Summer,Casual
2838,2838,Tshirts,Blue,Men,Summer,Casual
2841,2841,Tshirts,Grey,Men,Summer,Casual
2842,2842,Tshirts,Grey,Men,Summer,Casual
2844,2844,Tshirts,Navy Blue,Men,Summer,Casual
2845,2845,Tshirts,Blue,Men,Summer,Casual
2846,2846,Tshirts,Grey,Men,Summer,Casual
2848,2848,Tshirts,Purple,Men,Summer,Casual
2849,2849,Tshirts,Grey,Men,Summer,Casual
2850,2850,Tshirts,Grey,Men,Summer,Casual
2852,2852,Tshirts,Blue,Men,Summer,Casual
2853,2853,Tshirts,White,Men,Summer,Casual
2855,2855,Tshirts,Black,Men,Summer,Casual
2856,2856,Tshirts,Grey,Men,Summer,Casual
2857,2857,Tshirts,Grey,Men,Summer,Casual
2858,2858,Tshirts,Grey,Men,Summer,Casual
2859,2859,Tshirts,Purple,Men,Summer,Casual
2860,2860,Tshirts,Blue,Men,Summer,Casual
2862,2862,Tshirts,Navy Blue,Men,Summer,Casual
2865,2865,Tshirts,Blue,Men,Summer,Casual
2866,2866,Tshirts,Purple,Men,Summer,Casual
2867,2867,Tshirts,Black,Men,Summer,Casual
2868,2868,Tshirts,Red,Men,Summer,Casual
2870,2870,Heels,Red,Women,Winter,Ethnic
2872,2872,Heels,Brown,Women,Winter,Casual
2874,2874,Heels,Black,Women,Winter,Casual
2876,2876,Heels,Black,Women,Winter,Casual
2878,2878,Heels,Brown,Women,Winter,Casual
2879,2879,Heels,Blue,Women,Winter,Casual
2880,2880,Heels,Grey,Women,Summer,Formal
2885,2885,Heels,Beige,Women,Winter,Casual
2888,2888,Heels,Brown,Women,Winter,Casual
2892,2892,Heels,White,Women,Winter,Casual
2893,2893,Heels,Brown,Women,Winter,Casual
2894,2894,Heels,Multi,Women,Winter,Casual
2895,2895,Heels,Blue,Women,Winter,Casual
2897,2897,Heels,Silver,Women,Winter,Casual
2899,2899,Heels,Gold,Women,Winter,Casual
2900,2900,Heels,Silver,Women,Winter,Casual
2901,2901,Heels,Black,Women,Winter,Formal
2912,2912,Heels,Gold,Women,Winter,Casual
2916,2916,Tops,Yellow,Women,Fall,Casual
2918,2918,Tshirts,Green,Men,Summer,Casual
2920,2920,Tshirts,Blue,Women,Fall,Casual
2921,2921,Tshirts,Multi,Women,Fall,Casual
2928,2928,Tshirts,White,Men,Fall,Casual
2931,2931,Tshirts,White,Men,Fall,Casual
2937,2937,Tshirts,Peach,Women,Fall,Casual
2938,2938,Tops,Multi,Women,Fall,Casual
2939,2939,Tshirts,Blue,Women,Fall,Casual
2940,2940,Tops,Maroon,Women,Fall,Casual
2944,2944,Tshirts,White,Men,Fall,Casual
2947,2947,Tops,Yellow,Women,Fall,Casual
2954,2954,Capris,Yellow,Women,Fall,Casual
2956,2956,Tops,Yellow,Women,Fall,Casual
2965,2965,Casual Shoes,White,Men,Fall,Casual
2966,2966,Casual Shoes,Navy Blue,Men,Fall,Casual
2970,2970,Tshirts,White,Men,Fall,Casual
2971,2971,Tshirts,Black,Men,Fall,Casual
2973,2973,Tshirts,Yellow,Men,Fall,Casual
2974,2974,Tshirts,Green,Women,Fall,Casual
2975,2975,Tshirts,Blue,Men,Fall,Casual
2977,2977,Tshirts,White,Women,Summer,Casual
2979,2979,Tshirts,Black,Men,Fall,Casual
2980,2980,Tshirts,White,Men,Fall,Casual
2981,2981,Tshirts,Blue,Men,Fall,Casual
2982,2982,Tops,White,Women,Fall,Casual
2986,2986,Tshirts,Green,Men,Fall,Casual
2988,2988,Casual Shoes,Black,Men,Fall,Casual
2994,2994,Sandals,Black,Men,Fall,Casual
2996,2996,Tshirts,Red,Men,Fall,Casual
3009,3009,Shirts,Black,Men,Summer,Casual
3011,3011,Shirts,White,Men,Summer,Casual
3012,3012,Shirts,Green,Men,Summer,Casual
3013,3013,Shirts,Grey,Men,Summer,Casual
3014,3014,Tshirts,Purple,Men,Summer,Casual
3015,3015,Tshirts,Pink,Men,Summer,Casual
3016,3016,Tshirts,Beige,Men,Summer,Casual
3017,3017,Tshirts,Blue,Men,Summer,Casual
3019,3019,Tshirts,White,Men,Summer,Casual
3021,3021,Tshirts,Blue,Men,Summer,Casual
3023,3023,Tshirts,Blue,Men,Summer,Casual
3027,3027,Tshirts,Red,Women,Summer,Casual
3028,3028,Tshirts,Black,Women,Summer,Casual
3029,3029,Tshirts,Peach,Women,Summer,Casual
3043,3043,Heels,Blue,Women,Winter,Casual
3046,3046,Tshirts,Maroon,Men,Summer,Casual
3047,3047,Tshirts,Blue,Men,Summer,Casual
3048,3048,Tshirts,White,Men,Summer,Casual
3050,3050,Tshirts,White,Men,Summer,Casual
3051,3051,Tshirts,Yellow,Men,Summer,Casual
3052,3052,Tshirts,Purple,Men,Summer,Casual
3054,3054,Tshirts,Blue,Men,Summer,Formal
3055,3055,Tshirts,Green,Men,Summer,Casual
3056,3056,Tshirts,Purple,Men,Summer,Casual
3058,3058,Tshirts,Red,Men,Summer,Casual
3059,3059,Tshirts,Brown,Men,Summer,Casual
3060,3060,Tshirts,Beige,Men,Summer,Casual
3061,3061,Tshirts,Yellow,Men,Summer,Casual
3064,3064,Tshirts,Yellow,Men,Summer,Casual
3065,3065,Tshirts,Black,Women,Summer,Casual
3066,3066,Tshirts,White,Women,Summer,Casual
3067,3067,Tshirts,Grey,Women,Summer,Casual
3069,3069,Tshirts,Cream,Women,Summer,Casual
3070,3070,Tshirts,Green,Women,Summer,Casual
3072,3072,Tshirts,Purple,Women,Summer,Casual
3073,3073,Tshirts,Tan,Women,Summer,Casual
3074,3074,Tshirts,Yellow,Women,Summer,Casual
3075,3075,Tshirts,Yellow,Women,Summer,Casual
3077,3077,Tshirts,Blue,Men,Summer,Casual
3078,3078,Tshirts,Green,Men,Summer,Casual
3079,3079,Tshirts,Pink,Men,Summer,Casual
3080,3080,Tshirts,White,Men,Summer,Casual
3081,3081,Tshirts,Grey,Men,Summer,Casual
3082,3082,Tshirts,Navy Blue,Men,Summer,Casual
3085,3085,Tshirts,Yellow,Men,Summer,Casual
3088,3088,Tshirts,Grey,Men,Summer,Casual
3089,3089,Tshirts,Black,Men,Summer,Casual
3095,3095,Tshirts,Red,Men,Summer,Casual
3098,3098,Tshirts,Green,Men,Summer,Casual
3100,3100,Tshirts,Blue,Men,Summer,Casual
3102,3102,Tshirts,Grey,Men,Summer,Casual
3103,3103,Tshirts,Navy Blue,Men,Summer,Casual
3104,3104,Tshirts,Blue,Men,Summer,Casual
3105,3105,Tshirts,Pink,Men,Summer,Casual
3108,3108,Tshirts,Black,Men,Summer,Casual
3110,3110,Tshirts,Black,Men,Summer,Casual
3120,3120,Tshirts,Blue,Men,Summer,Casual
3121,3121,Tshirts,Green,Men,Summer,Casual
3122,3122,Tshirts,Brown,Men,Summer,Casual
3124,3124,Tshirts,Blue,Men,Summer,Casual
3125,3125,Tshirts,Black,Men,Summer,Casual
3126,3126,Tshirts,Grey,Men,Summer,Casual
3128,3128,Tshirts,Grey,Men,Summer,Casual
3129,3129,Tshirts,Grey,Men,Summer,Casual
3130,3130,Tshirts,Brown,Men,Summer,Casual
3135,3135,Heels,Gold,Women,Winter,Casual
3136,3136,Flats,Black,Women,Winter,Casual
3137,3137,Heels,Brown,Women,Winter,Ethnic
3140,3140,Heels,Blue,Women,Winter,Casual
3141,3141,Heels,Silver,Women,Winter,Casual
3142,3142,Tshirts,Black,Men,Summer,Casual
3150,3150,Sports Shoes,Black,Men,Fall,Sports
3151,3151,Sports Shoes,Blue,Men,Fall,Sports
3152,3152,Sports Shoes,Grey,Men,Fall,Sports
3159,3159,Sports Shoes,White,Men,Fall,Sports
3160,3160,Sports Shoes,White,Men,Fall,Sports
3161,3161,Sports Shoes,White,Men,Summer,Sports
3162,3162,Sports Shoes,White,Women,Fall,Sports
3163,3163,Sports Shoes,Grey,Women,Fall,Sports
3165,3165,Sports Shoes,Black,Men,Summer,Sports
3167,3167,Sports Shoes,White,Women,Summer,Sports
3168,3168,Sports Shoes,White,Men,Fall,Sports
3171,3171,Sports Shoes,White,Men,Summer,Sports
3175,3175,Sports Shoes,Black,Men,Fall,Sports
3177,3177,Sports Shoes,White,Women,Summer,Sports
3181,3181,Sports Shoes,Grey,Men,Fall,Sports
3186,3186,Sports Shoes,White,Men,Summer,Sports
3187,3187,Sports Shoes,White,Men,Fall,Sports
3191,3191,Tshirts,Green,Men,Summer,Casual
3192,3192,Tshirts,Black,Men,Summer,Casual
3196,3196,Tshirts,Green,Men,Summer,Casual
3198,3198,Tshirts,Cream,Men,Summer,Casual
3199,3199,Tshirts,Grey,Men,Summer,Casual
3200,3200,Tshirts,Green,Men,Summer,Casual
3201,3201,Tshirts,Beige,Men,Summer,Casual
3202,3202,Tshirts,Blue,Men,Summer,Casual
3203,3203,Tshirts,Red,Men,Summer,Casual
3204,3204,Tshirts,Blue,Men,Summer,Casual
3205,3205,Tshirts,Grey,Men,Summer,Casual
3207,3207,Tshirts,Black,Women,Summer,Casual
3208,3208,Tshirts,Blue,Women,Summer,Casual
3210,3210,Tshirts,Red,Women,Summer,Casual
3211,3211,Tshirts,Yellow,Women,Summer,Casual
3213,3213,Sports Shoes,White,Women,Summer,Sports
3214,3214,Flip Flops,Blue,Men,Fall,Sports
3215,3215,Sports Shoes,White,Men,Fall,Sports
3216,3216,Sandals,Brown,Men,Fall,Casual
3218,3218,Casual Shoes,Black,Men,Fall,Casual
3220,3220,Sports Shoes,Black,Men,Fall,Sports
3225,3225,Casual Shoes,Black,Men,Fall,Casual
3226,3226,Sports Shoes,Black,Men,Fall,Sports
3228,3228,Casual Shoes,Black,Women,Fall,Casual
3229,3229,Sports Shoes,Black,Men,Fall,Sports
3231,3231,Casual Shoes,White,Men,Fall,Casual
3235,3235,Casual Shoes,Black,Women,Fall,Casual
3236,3236,Casual Shoes,Red,Women,Fall,Casual
3237,3237,Sports Shoes,White,Women,Fall,Sports
3240,3240,Sports Shoes,Red,Men,Fall,Sports
3242,3242,Sports Shoes,White,Men,Fall,Sports
3243,3243,Sports Shoes,Black,Men,Fall,Sports
3245,3245,Casual Shoes,Black,Men,Fall,Casual
3246,3246,Casual Shoes,Brown,Men,Fall,Casual
3248,3248,Sports Shoes,Black,Men,Fall,Sports
3249,3249,Casual Shoes,Black,Women,Fall,Casual
3250,3250,Casual Shoes,Red,Women,Fall,Casual
3253,3253,Casual Shoes,Black,Men,Fall,Casual
3255,3255,Flats,Black,Women,Fall,Casual
3257,3257,Sports Shoes,White,Men,Fall,Sports
3259,3259,Casual Shoes,White,Men,Fall,Casual
3260,3260,Tshirts,White,Men,Summer,Casual
3261,3261,Tshirts,Yellow,Men,Summer,Casual
3262,3262,Tshirts,White,Men,Summer,Casual
3263,3263,Tshirts,Yellow,Men,Summer,Casual
3264,3264,Tshirts,Green,Men,Summer,Casual
3265,3265,Tshirts,Blue,Men,Summer,Casual
3266,3266,Tshirts,Red,Men,Summer,Casual
3269,3269,Tshirts,Red,Men,Summer,Casual
3270,3270,Tshirts,Navy Blue,Men,Summer,Casual
3272,3272,Tshirts,White,Men,Summer,Casual
3275,3275,Tshirts,White,Men,Summer,Casual
3276,3276,Tshirts,Brown,Men,Summer,Casual
3277,3277,Tshirts,White,Men,Summer,Casual
3279,3279,Tshirts,Grey,Men,Summer,Casual
3280,3280,Tshirts,Purple,Men,Summer,Casual
3281,3281,Tshirts,White,Men,Summer,Casual
3282,3282,Tshirts,Purple,Men,Summer,Casual
3285,3285,Tshirts,Yellow,Men,Summer,Casual
3286,3286,Tshirts,Black,Men,Summer,Casual
3287,3287,Tshirts,Blue,Men,Summer,Casual
3289,3289,Tshirts,White,Men,Summer,Casual
3290,3290,Tshirts,Blue,Men,Summer,Casual
3291,3291,Tshirts,Brown,Men,Summer,Casual
3292,3292,Tshirts,Blue,Men,Summer,Casual
3293,3293,Sports Shoes,White,Women,Spring,Sports
3294,3294,Sports Shoes,White,Women,Spring,Sports
3295,3295,Sports Shoes,White,Men,Spring,Sports
3296,3296,Sports Shoes,White,Men,Spring,Sports
3297,3297,Sports Shoes,Silver,Men,Spring,Sports
3299,3299,Sports Shoes,White,Men,Spring,Sports
3300,3300,Sports Shoes,Black,Men,Spring,Sports
3301,3301,Sports Shoes,White,Women,Spring,Sports
3303,3303,Sports Shoes,White,Men,Spring,Sports
3304,3304,Sports Shoes,White,Women,Spring,Sports
3305,3305,Sports Shoes,Grey,Men,Spring,Sports
3307,3307,Sports Shoes,Black,Men,Spring,Sports
3309,3309,Sports Shoes,White,Men,Spring,Sports
3310,3310,Sports Shoes,White,Women,Spring,Sports
3311,3311,Sports Shoes,Silver,Women,Spring,Sports
3312,3312,Sports Shoes,Black,Men,Spring,Sports
3313,3313,Tshirts,Blue,Men,Summer,Sports
3317,3317,Tshirts,Yellow,Men,Summer,Sports
3318,3318,Tshirts,Yellow,Men,Summer,Sports
3319,3319,Tshirts,Yellow,Men,Summer,Sports
3320,3320,Tshirts,Blue,Men,Summer,Sports
3322,3322,Tshirts,Blue,Boys,Summer,Sports
3324,3324,Tshirts,Blue,Boys,Summer,Sports
3325,3325,Tshirts,Red,Men,Summer,Sports
3328,3328,Tshirts,Red,Men,Summer,Sports
3330,3330,Tshirts,Red,Men,Summer,Sports
3332,3332,Tshirts,Red,Boys,Summer,Sports
3333,3333,Backpacks,Blue,Unisex,Spring,Sports
3335,3335,Caps,Blue,Unisex,Summer,Sports
3336,3336,Tshirts,Blue,Men,Fall,Sports
3338,3338,Tshirts,White,Men,Summer,Sports
3339,3339,Tshirts,White,Men,Summer,Casual
3340,3340,Caps,Blue,Men,Fall,Sports
3341,3341,Tshirts,Blue,Men,Summer,Sports
3343,3343,Tshirts,Yellow,Men,Summer,Casual
3344,3344,Tshirts,Navy Blue,Men,Summer,Casual
3345,3345,Tshirts,White,Men,Summer,Casual
3346,3346,Tshirts,Black,Men,Summer,Casual
3347,3347,Tshirts,Yellow,Men,Summer,Casual
3350,3350,Tshirts,Blue,Men,Summer,Casual
3352,3352,Tshirts,Yellow,Men,Summer,Casual
3353,3353,Tshirts,Blue,Men,Summer,Casual
3355,3355,Tshirts,Black,Men,Summer,Casual
3356,3356,Tshirts,Black,Men,Summer,Casual
3357,3357,Tshirts,Black,Men,Summer,Casual
3358,3358,Tshirts,White,Men,Summer,Casual
3359,3359,Tshirts,Black,Men,Summer,Casual
3360,3360,Tshirts,Blue,Men,Summer,Casual
3361,3361,Tshirts,Black,Women,Summer,Casual
3362,3362,Tshirts,Black,Men,Summer,Casual
3363,3363,Tshirts,Black,Women,Summer,Casual
3370,3370,Sports Shoes,Grey,Women,Spring,Sports
3371,3371,Sports Shoes,Grey,Men,Spring,Sports
3373,3373,Sports Shoes,Silver,Women,Spring,Sports
3376,3376,Sports Shoes,Black,Women,Spring,Sports
3378,3378,Casual Shoes,Silver,Men,Fall,Casual
3382,3382,Handbags,Brown,Women,Winter,Casual
3384,3384,Handbags,Black,Women,Winter,Casual
3385,3385,Handbags,Brown,Women,Winter,Casual
3387,3387,Handbags,Black,Women,Winter,Casual
3389,3389,Handbags,Beige,Women,Winter,Casual
3391,3391,Handbags,White,Women,Winter,Casual
3393,3393,Handbags,Green,Women,Winter,Casual
3395,3395,Handbags,Red,Women,Winter,Casual
3396,3396,Handbags,Blue,Women,Winter,Casual
3397,3397,Handbags,Green,Women,Winter,Casual
3398,3398,Handbags,Black,Women,Winter,Casual
3399,3399,Handbags,Yellow,Women,Winter,Casual
3400,3400,Handbags,Brown,Women,Winter,Casual
3401,3401,Handbags,Black,Women,Winter,Casual
3402,3402,Handbags,Yellow,Women,Winter,Casual
3404,3404,Handbags,Red,Women,Winter,Casual
3406,3406,Handbags,White,Women,Winter,Casual
3410,3410,Tshirts,White,Men,Summer,Casual
3411,3411,Tshirts,Black,Women,Summer,Casual
3412,3412,Tshirts,Yellow,Men,Summer,Casual
3413,3413,Tshirts,White,Men,Summer,Casual
3415,3415,Tshirts,White,Men,Summer,Casual
3417,3417,Tshirts,Navy Blue,Men,Summer,Casual
3418,3418,Tshirts,Black,Men,Summer,Casual
3420,3420,Tshirts,Black,Men,Summer,Casual
3422,3422,Tshirts,Black,Men,Summer,Casual
3424,3424,Tshirts,Black,Men,Summer,Casual
3425,3425,Tshirts,Navy Blue,Men,Summer,Casual
3426,3426,Tshirts,Black,Men,Summer,Casual
3427,3427,Tshirts,Black,Men,Summer,Casual
3431,3431,Tshirts,Black,Men,Summer,Casual
3432,3432,Tshirts,Black,Men,Summer,Casual
3434,3434,Tshirts,Black,Men,Summer,Casual
3436,3436,Caps,Red,Unisex,Summer,Sports
3439,3439,Tshirts,Blue,Men,Summer,Sports
3441,3441,Tshirts,Blue,Women,Summer,Sports
3442,3442,Tshirts,Blue,Unisex,Summer,Sports
3447,3447,Tshirts,Black,Unisex,Summer,Sports
3448,3448,Tshirts,Black,Men,Summer,Sports
3452,3452,Sports Shoes,Black,Men,Summer,Sports
3453,3453,Sports Shoes,White,Men,Summer,Sports
3454,3454,Sports Shoes,White,Men,Summer,Sports
3455,3455,Sports Shoes,White,Men,Summer,Sports
3456,3456,Sports Shoes,White,Men,Summer,Sports
3457,3457,Sports Shoes,White,Men,Summer,Sports
3458,3458,Sports Shoes,White,Men,Summer,Sports
3460,3460,Sports Shoes,White,Men,Summer,Sports
3461,3461,Sports Shoes,White,Men,Summer,Sports
3462,3462,Sports Shoes,Silver,Men,Summer,Sports
3463,3463,Sports Shoes,White,Women,Summer,Sports
3465,3465,Apparel Set,Black,Unisex,Fall,Sports
3466,3466,Sports Shoes,White,Women,Summer,Sports
3467,3467,Casual Shoes,White,Women,Summer,Casual
3468,3468,Socks,Purple,Women,Fall,Sports
3470,3470,Backpacks,Navy Blue,Unisex,Spring,Sports
3471,3471,Caps,Black,Men,Fall,Sports
3472,3472,Accessories,Black,Men,Fall,Casual
3473,3473,Accessories,Black,Men,Fall,Casual
3474,3474,Backpacks,Navy Blue,Men,Summer,Sports
3475,3475,Backpacks,Black,Men,Winter,Sports
3476,3476,Tshirts,Blue,Men,Fall,Sports
3477,3477,Tshirts,Black,Men,Fall,Sports
